Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2020,11,Guanajuato,11018,Jaral del Progreso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,1,1,2,1,3,4,4,2,8,2,0.0
2020,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,1,4,1,1,0,0,3,1,3,0,0.0
2020,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,0,2,2,0,0,0,1,0,2,0,1.0
2020,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,1,2,1,0,2,2,2,0,1,0.0
2020,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,41,40,32,42,43,38,50,51,53,41,50,41.0
2020,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,2,1,1,0,1,1,0,2,1,2,2.0
2020,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,5,13,6,12,9,3,7,12,4,14,8,5.0
2020,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,11,13,12,15,5,3,7,4,6,9,5,7.0
2020,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,5,6,10,11,8,7,10,6,4,7,7,3.0
2020,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,4,3,4,7,3,3,5,2,3,6.0
2020,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,1,0,0,0,0,0.0
2020,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,1,0,0,0,0,0,2,0,0.0
2020,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,1,0,0,0,0,0,0,0,0,1,0.0
2020,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,1,0,0,0,0,1,1,0,0,1,0.0
2020,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,0,0,0,0,0,1,0,0,1,0,0.0
2020,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,1,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,2,0,0,0,1,1,0,0,2.0
2020,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,4,3,10,9,10,5,8,6,2,2,5,4.0
2020,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,1,0,0,1,0,0,1,0,0,1,0.0
2020,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,2,0,1,1,1,0,1,0,0,0,0,2.0
2020,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,1,3,3,2,1,1,5,3,4,4,7.0
2020,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,3,3,4,4,2,5,5,1,3,4,0,3.0
2020,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,3,1,2,1,3,0,1,0,0,0.0
2020,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,1,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0,0,1,0,0,0,0,0,0.0
2020,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,1,0,0,0,0,0,0.0
2020,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,0,1,2,4,5,1,3,2,1,1,0.0
2020,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,1,0,0,0,1,0,0.0
2020,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,1,2,0,0,0,1,0,1,1.0
2020,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,1,1,1,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,1,1,1,0,2,1,2,0,1,0,1.0
2020,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,1,0,0,0,0,0,0,3,0,0.0
2020,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,1,0,1,1,1,0,0,0,0,0,4.0
2020,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,3,1,0,1,0,1,0,1,1,0,2.0
2020,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,30,21,22,26,27,21,13,22,23,18,24,15.0
2020,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,1,0,1,0,1,0,0,1,1,0,0.0
2020,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,8,4,10,7,3,1,0,1,3,3,6,2.0
2020,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,5,4,5,2,7,6,2,3,1,5,5,5.0
2020,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,7,3,9,9,7,7,13,8,5,9,10,9.0
2020,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,5,6,6,6,9,9,10,3,5,9,7,11.0
2020,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,2,2,1,4,1,0,2,7,1,3,0.0
2020,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,2,1,1,0,1,1,0,1,0,1,2.0
2020,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,2,1,0,1,4,4,2,1,3,0,1.0
2020,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,1,0,1,2,1,1,1,0,0,0,0.0
2020,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,1,0.0
2020,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,0,0,1,0,3,0,1,0,2,3,1.0
2020,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,1,0,0,0,0.0
2020,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,0,4,0,0,2,1,0,1,1,1,1.0
2020,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,1,0,0,1,0,0,0,0,0,0.0
2020,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,2,1,0,0,1,0,0,0,0,0.0
2020,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,1,1,2,2,1,1,0,3,1,0,5.0
2020,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,2,1,1,0,0,0,0,1,0,1,0,0.0
2020,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,10,9,10,8,11,5,10,7,2,7,3,2.0
2020,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,3,0,0,0,0,0,2,0,0,0.0
2020,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,4,1,1,1,2,0,1,0,4,2.0
2020,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,1,1,1,0,1,1,0,1,1,0.0
2020,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,0,1,0,2,8,0,3,4,3,5,3.0
2020,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,1,0,0,0,0,0,0,1,0,0,0,0.0
2020,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,1,0,1,1,1,0,1,4,0,0.0
2020,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,5,3,0,0,2,1,3,3,4,3,3.0
2020,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,1,3,1,0,0,2,2,3,0,2,2.0
2020,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,3,1,3,3,4,4,7,4,4,3,4.0
2020,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,1,1,1,0,0,2,0,0,0.0
2020,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,1,1,2,3,2,3,0,2,2,1,4.0
2020,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,2,0,1,1,1,3,3,2,0,1,0,0.0
2020,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,3,1,1,1,3,2,4,2,2,3,1.0
2020,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,1,0,0,0,0.0
2020,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,2,0,0,1,0,1,2,4,1,0.0
2020,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
